,overall,value_eur,age,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
11666,64,925000.0,24,5,3,81.0,56.0,57.0,66.0,35.0,57,61,36,61,50,64,57,56,49,63,80,81,81,61,82,51,70,70,54,56,48,39,61,56,41,53,39,28,31,11,15,7,8,13
11667,64,625000.0,27,3,2,55.0,65.0,47.0,56.0,28.0,40,66,72,56,60,54,49,42,38,62,60,51,62,57,34,66,74,54,76,61,48,22,68,45,71,54,21,26,21,10,15,6,10,9
11668,64,1300000.0,22,3,2,67.0,56.0,63.0,62.0,63.0,52,51,64,67,56,65,57,65,62,67,64,69,42,63,42,65,54,77,74,59,42,60,42,68,61,65,62,66,61,9,7,9,10,13
11669,64,1300000.0,22,2,3,71.0,62.0,44.0,64.0,26.0,38,67,66,50,47,65,39,31,41,64,73,69,68,56,61,62,71,70,71,52,58,23,68,47,65,51,22,21,22,9,8,9,12,10
11670,64,1200000.0,20,2,2,62.0,30.0,40.0,49.0,65.0,34,25,64,48,35,44,34,29,42,54,56,66,53,56,51,41,70,62,76,27,58,62,32,37,43,50,65,67,64,10,11,5,10,14
11671,64,550000.0,27,2,2,53.0,54.0,58.0,60.0,61.0,49,52,65,64,50,62,48,46,66,63,54,52,50,55,58,65,48,73,84,52,69,62,54,54,44,58,61,62,55,12,9,10,15,9
11672,64,1300000.0,22,3,3,62.0,63.0,63.0,64.0,57.0,59,58,64,67,54,64,55,50,64,66,67,58,62,63,60,74,60,72,73,72,76,55,56,64,50,65,59,54,54,7,11,5,9,11
11673,64,800000.0,24,3,3,77.0,57.0,58.0,64.0,54.0,61,56,59,60,52,65,64,46,51,64,71,81,68,67,53,61,51,68,74,53,66,48,60,56,59,54,55,56,54,8,14,10,14,8
11674,64,1300000.0,21,3,3,82.0,53.0,60.0,67.0,64.0,50,46,59,66,42,65,51,43,62,64,82,82,79,62,82,64,82,83,80,62,75,62,57,62,48,66,68,65,60,11,13,10,14,8
11675,64,875000.0,24,3,3,83.0,60.0,57.0,63.0,24.0,61,60,39,60,59,63,54,38,45,63,83,83,69,53,67,63,35,52,73,58,36,19,62,61,58,54,20,25,24,11,9,6,7,8
11676,64,375000.0,33,3,3,56.0,53.0,65.0,68.0,44.0,58,43,39,69,43,67,62,57,68,71,57,55,68,61,67,66,53,74,58,59,53,48,59,66,63,62,37,49,44,6,6,7,15,15
11677,64,1200000.0,21,3,2,63.0,44.0,54.0,57.0,60.0,48,42,62,64,39,57,44,42,57,57,55,70,56,59,61,49,80,62,84,45,63,56,37,45,46,58,58,64,62,10,8,11,11,14
11678,64,1300000.0,22,3,3,78.0,63.0,53.0,66.0,29.0,59,66,57,57,54,66,36,31,55,65,80,77,77,54,70,63,70,69,60,59,58,27,62,48,58,49,22,29,27,15,11,7,13,6
11679,64,875000.0,23,3,3,72.0,52.0,64.0,66.0,62.0,51,52,40,72,44,64,58,67,69,68,75,70,74,62,70,47,52,64,66,56,30,61,56,59,51,57,62,68,68,8,15,7,5,13
11680,64,1100000.0,21,2,1,69.0,54.0,58.0,64.0,56.0,14,8,13,17,9,14,12,12,17,15,50,44,64,67,51,45,72,42,71,5,34,24,4,60,19,62,8,11,14,62,60,60,63,66
11681,64,1400000.0,22,3,2,58.0,34.0,43.0,60.0,68.0,49,31,67,45,35,68,38,41,36,49,55,61,59,60,73,33,60,49,48,34,66,67,50,39,44,52,65,72,71,14,8,7,8,9
11682,64,1200000.0,22,4,2,66.0,54.0,61.0,63.0,59.0,52,52,59,68,38,61,51,55,64,65,66,66,70,62,70,62,74,82,72,52,63,58,57,61,52,57,55,63,58,6,15,13,11,13
11683,64,1300000.0,22,3,3,81.0,62.0,55.0,66.0,34.0,56,66,45,56,51,64,49,55,48,62,80,81,84,58,81,61,63,77,48,57,43,25,60,59,63,58,33,37,38,15,14,6,14,10
11684,64,1400000.0,22,3,3,71.0,59.0,55.0,68.0,30.0,62,64,49,60,55,69,53,44,46,68,73,69,68,59,74,63,52,49,53,48,45,21,60,51,52,58,25,35,30,8,9,5,11,9
11685,64,1200000.0,23,3,2,82.0,33.0,52.0,61.0,59.0,60,31,50,53,22,58,58,30,50,58,81,82,75,60,82,33,72,71,65,35,56,61,48,48,38,52,57,62,59,8,13,6,12,6
11686,64,1200000.0,22,4,4,66.0,63.0,64.0,66.0,51.0,63,59,52,64,56,64,63,69,59,67,68,64,72,59,68,68,64,63,62,68,60,45,60,69,64,68,52,53,52,5,7,8,11,10
11687,64,1100000.0,21,3,1,69.0,54.0,58.0,64.0,56.0,10,8,14,21,6,13,12,11,23,16,30,29,28,58,43,47,56,28,46,9,24,12,7,51,11,32,14,14,12,65,64,62,61,66
11688,64,750000.0,25,2,2,72.0,32.0,54.0,61.0,60.0,64,29,48,58,30,62,32,28,56,60,71,73,64,51,76,33,68,65,54,31,53,62,49,48,37,46,57,64,62,14,12,14,10,12
11689,64,1200000.0,21,3,2,66.0,29.0,41.0,47.0,65.0,27,25,65,61,29,36,28,34,34,55,64,67,58,64,58,43,65,67,75,23,57,63,23,32,48,47,66,66,60,6,8,11,11,9
11690,64,200000.0,34,3,2,60.0,36.0,54.0,54.0,66.0,42,32,49,67,32,52,40,37,64,53,59,61,56,49,78,52,57,52,56,28,75,73,39,41,46,53,66,69,63,9,6,15,10,10
11691,64,1300000.0,22,2,3,73.0,47.0,56.0,63.0,58.0,61,46,47,62,36,60,55,45,53,63,72,74,71,61,68,56,64,61,57,41,53,62,55,47,46,61,59,58,60,5,12,9,12,12
11692,64,925000.0,23,3,3,70.0,55.0,59.0,66.0,59.0,55,59,51,64,43,66,41,53,60,66,74,66,73,58,68,53,65,70,60,49,64,56,62,59,49,54,56,64,62,8,7,6,12,5
11693,64,875000.0,24,4,4,79.0,49.0,56.0,73.0,22.0,65,45,27,55,55,72,67,44,45,70,90,70,91,62,94,60,83,48,30,46,21,25,55,59,41,60,17,24,22,10,13,5,12,13
11694,64,1300000.0,21,3,3,81.0,60.0,60.0,67.0,34.0,59,59,42,61,56,66,61,62,56,65,82,81,84,58,74,63,58,69,57,59,51,28,62,62,56,65,34,36,29,15,5,12,9,14
11695,64,400000.0,31,4,2,59.0,25.0,47.0,51.0,68.0,29,19,63,64,30,52,25,28,62,50,55,62,48,47,56,39,66,63,70,22,49,62,26,33,34,54,71,70,68,9,14,14,15,9
11696,64,1300000.0,22,3,2,73.0,65.0,53.0,65.0,26.0,49,67,59,59,60,66,42,39,49,64,71,75,70,59,64,65,63,67,57,63,40,26,62,57,62,60,21,23,20,12,7,11,13,6
11697,64,1300000.0,21,3,3,80.0,59.0,61.0,67.0,47.0,58,56,47,64,49,67,50,58,61,63,81,80,82,58,79,68,58,67,62,60,44,43,62,63,49,64,48,48,45,14,11,7,8,7
11698,64,850000.0,24,3,2,48.0,58.0,56.0,62.0,63.0,38,59,55,66,36,63,41,40,66,67,52,45,52,65,58,60,62,43,65,63,62,63,56,59,45,53,62,67,61,7,13,7,5,13
11699,64,1300000.0,21,3,3,80.0,62.0,49.0,65.0,35.0,39,66,51,58,44,62,39,36,44,64,83,78,73,71,75,62,62,62,57,57,62,30,65,54,60,61,32,35,39,7,13,9,9,8
11700,64,300000.0,31,3,1,69.0,54.0,58.0,64.0,56.0,12,7,18,20,9,11,16,13,24,14,25,21,23,50,26,41,40,22,69,5,35,10,6,48,14,45,11,13,13,64,66,55,66,66
11701,64,1200000.0,22,2,3,89.0,55.0,53.0,68.0,27.0,55,59,39,56,40,66,50,35,50,64,91,88,91,55,87,60,83,54,57,45,52,25,60,53,50,53,28,25,25,8,12,7,12,15
11702,64,1200000.0,22,3,2,69.0,44.0,53.0,58.0,62.0,55,37,63,59,42,57,45,41,56,58,69,69,63,59,52,57,68,72,83,48,65,62,47,44,39,57,63,62,62,13,10,10,13,15
11703,64,675000.0,27,3,2,59.0,61.0,62.0,65.0,51.0,58,61,70,66,48,68,59,49,59,69,64,54,59,48,58,64,67,55,51,61,59,41,66,63,48,58,49,53,48,6,14,13,9,5
11704,64,1100000.0,21,3,2,64.0,28.0,50.0,55.0,64.0,44,24,62,60,28,52,30,31,52,55,65,64,65,61,57,33,82,64,73,30,66,63,41,47,26,55,64,64,63,8,9,8,10,7
11705,64,1100000.0,24,3,2,54.0,33.0,38.0,47.0,65.0,28,28,62,50,29,41,29,35,37,47,53,55,60,60,53,46,76,54,72,29,70,63,28,32,42,57,64,67,65,8,9,6,12,9
11706,64,1100000.0,24,2,2,58.0,32.0,39.0,43.0,64.0,29,29,60,54,31,28,33,29,32,60,59,57,48,52,36,43,75,52,74,26,64,61,32,32,39,58,55,73,69,5,12,5,9,5
11707,64,1100000.0,23,2,2,51.0,31.0,42.0,50.0,64.0,30,23,62,53,30,50,27,24,46,52,52,50,42,59,48,53,73,56,82,26,63,62,29,38,33,56,64,65,62,6,13,10,8,7
11708,64,825000.0,25,4,2,70.0,33.0,41.0,50.0,64.0,40,25,59,49,35,45,33,29,42,51,63,76,59,60,60,49,82,59,72,31,59,58,29,33,49,45,61,71,70,10,10,11,14,15
11709,64,1100000.0,23,3,3,68.0,53.0,59.0,64.0,61.0,51,54,60,67,48,64,40,32,60,67,65,70,63,55,65,52,68,69,75,55,56,60,52,62,55,65,57,66,60,6,5,8,7,7
11710,64,1200000.0,21,4,2,67.0,51.0,63.0,62.0,57.0,60,46,45,65,42,59,62,59,67,62,68,67,72,59,73,60,66,91,54,56,68,58,54,62,47,63,59,59,57,9,6,7,11,9
11711,64,725000.0,26,2,3,83.0,62.0,51.0,59.0,36.0,57,62,62,57,57,59,26,22,52,57,80,86,67,62,60,67,83,53,75,58,58,29,65,45,56,57,24,44,33,6,8,14,11,6
11712,64,725000.0,25,3,2,73.0,34.0,52.0,57.0,61.0,56,31,52,58,32,56,38,34,46,55,71,75,65,61,70,38,54,72,58,35,57,58,48,48,32,49,66,60,63,14,9,6,8,13
11713,64,1300000.0,22,3,2,75.0,36.0,55.0,61.0,59.0,57,34,46,63,29,61,41,28,59,60,72,77,71,59,70,44,63,68,58,31,55,64,51,44,35,48,55,64,61,9,6,13,9,12
11714,64,1300000.0,21,3,2,74.0,36.0,56.0,63.0,60.0,63,34,50,63,34,65,47,36,58,61,73,74,69,52,67,38,75,66,60,37,62,58,49,44,33,49,59,64,61,6,9,11,6,12
11715,64,625000.0,27,4,3,75.0,57.0,59.0,63.0,54.0,62,57,48,58,45,62,58,51,55,62,76,75,60,60,73,59,69,82,71,56,80,56,62,61,52,67,56,54,49,11,5,9,8,9
11716,64,1300000.0,21,4,2,79.0,62.0,57.0,60.0,27.0,58,64,60,64,52,59,49,31,51,62,75,82,68,62,54,62,74,67,74,59,55,31,63,57,60,53,28,17,12,10,6,10,8,10
11717,64,1300000.0,19,3,2,71.0,46.0,61.0,62.0,61.0,53,45,54,66,40,56,55,54,64,63,69,72,78,64,74,49,57,71,59,43,56,65,52,63,45,62,59,63,61,5,10,12,15,9
11718,64,1200000.0,23,2,2,64.0,25.0,41.0,45.0,64.0,27,20,62,56,30,44,23,25,52,50,63,65,34,59,34,33,70,59,79,23,58,63,25,28,35,50,64,65,63,10,14,8,7,9
11719,64,900000.0,22,3,3,68.0,60.0,63.0,63.0,49.0,57,58,48,65,61,63,65,63,65,64,70,66,70,56,57,62,67,67,65,65,58,47,59,63,55,59,50,49,46,10,7,5,11,9
11720,64,675000.0,24,3,3,58.0,49.0,54.0,61.0,61.0,32,48,71,65,34,62,31,36,65,64,63,54,53,55,56,56,73,62,85,47,64,60,57,58,43,63,56,64,60,15,10,14,12,10
11721,64,1300000.0,21,3,3,72.0,60.0,61.0,63.0,41.0,57,59,53,63,57,61,62,62,59,63,74,71,74,59,74,63,48,64,56,58,48,36,63,64,65,61,44,40,37,15,15,6,6,10
11722,64,1200000.0,22,4,3,52.0,52.0,59.0,63.0,61.0,43,46,53,67,42,63,40,33,68,65,51,52,62,63,54,63,53,65,77,58,67,62,54,63,46,52,61,62,60,13,7,14,9,9
11723,64,725000.0,25,3,3,93.0,58.0,54.0,67.0,28.0,58,57,44,55,52,66,58,54,51,62,93,93,90,53,85,60,72,78,64,63,40,23,57,49,48,59,23,31,32,6,9,5,12,12
11724,64,1300000.0,21,3,3,80.0,56.0,54.0,68.0,32.0,57,58,44,56,43,67,46,43,46,65,82,78,84,63,71,58,57,65,53,49,42,24,63,58,57,60,30,33,34,11,6,6,11,14
11725,64,1400000.0,21,3,3,66.0,60.0,63.0,67.0,56.0,57,58,51,66,57,65,60,58,63,67,70,63,74,62,69,65,59,74,65,59,58,58,63,64,52,64,57,57,54,6,7,14,11,7
11726,64,1300000.0,22,3,3,60.0,58.0,62.0,71.0,37.0,63,59,47,64,54,74,62,63,62,72,60,60,65,55,74,59,54,40,32,52,48,28,63,57,59,64,37,38,39,12,12,7,9,7
11727,64,1400000.0,19,3,3,77.0,52.0,60.0,68.0,57.0,52,52,42,66,45,65,58,39,63,66,75,78,81,60,80,58,74,83,58,49,66,63,62,62,43,68,58,59,55,11,14,7,7,13
11728,64,675000.0,26,3,2,66.0,28.0,40.0,42.0,65.0,36,28,65,50,25,28,31,27,41,49,69,63,57,62,70,34,85,67,70,21,62,58,24,29,37,55,66,67,65,12,15,6,8,11
11729,64,1200000.0,22,3,2,69.0,29.0,45.0,54.0,65.0,42,26,66,53,31,50,34,30,51,53,72,66,67,57,59,33,75,54,70,28,55,69,36,35,32,67,65,64,62,7,7,10,14,8
11730,64,600000.0,28,2,2,66.0,52.0,64.0,63.0,62.0,66,49,62,66,45,61,64,45,64,62,64,68,70,63,65,59,66,68,66,54,62,63,61,64,41,61,61,63,63,13,8,10,8,14
11731,64,1200000.0,21,3,2,72.0,39.0,51.0,54.0,63.0,38,40,61,64,34,49,32,30,58,57,71,73,67,60,62,45,81,70,83,34,54,64,31,47,33,46,61,64,61,9,7,9,7,12
11732,64,1100000.0,22,3,2,53.0,41.0,55.0,57.0,64.0,48,35,64,66,38,55,45,38,62,64,55,52,49,55,54,62,46,62,83,35,58,61,42,42,35,60,64,66,60,9,7,6,13,10
11733,64,775000.0,25,2,2,63.0,28.0,43.0,55.0,63.0,23,22,64,58,28,55,28,33,55,56,60,66,52,61,56,45,74,57,78,23,63,60,27,34,34,51,63,65,62,9,8,12,12,11
11734,64,1300000.0,21,3,3,80.0,56.0,53.0,68.0,25.0,58,58,59,58,50,67,43,36,43,65,80,80,81,62,80,55,60,64,47,56,37,17,55,55,42,59,23,23,20,7,9,12,13,11
11735,64,1300000.0,21,2,2,61.0,64.0,50.0,58.0,24.0,35,63,68,60,58,64,53,40,44,60,55,66,38,61,36,65,67,58,83,67,65,16,62,53,59,58,19,21,19,6,15,11,8,13
11736,64,1300000.0,21,3,3,66.0,65.0,45.0,60.0,24.0,35,67,61,53,58,59,54,31,32,64,65,66,52,60,57,67,62,68,75,61,66,14,64,54,64,61,27,15,20,7,5,12,9,14
11737,64,675000.0,26,3,2,67.0,35.0,45.0,48.0,64.0,41,35,64,55,31,45,33,25,46,48,63,71,51,60,62,39,72,72,80,32,59,58,32,39,32,45,65,67,65,8,13,7,11,14
11738,64,1300000.0,22,3,2,78.0,48.0,57.0,64.0,59.0,63,50,54,61,43,65,52,48,52,65,79,77,72,49,43,50,58,70,65,44,50,56,43,53,55,62,57,65,58,12,12,13,15,13
11739,64,1400000.0,20,3,3,82.0,62.0,56.0,65.0,34.0,59,64,54,59,47,65,57,63,48,67,83,81,69,55,74,70,61,64,75,56,54,21,61,53,59,48,35,35,30,13,9,5,13,10
11740,64,1300000.0,21,4,3,72.0,69.0,56.0,65.0,37.0,59,65,46,61,62,64,35,46,43,62,71,73,70,62,82,77,81,77,78,70,81,37,63,61,73,60,42,37,16,5,11,15,14,14
11741,64,1200000.0,23,3,2,73.0,47.0,61.0,65.0,60.0,57,48,57,67,49,63,28,40,63,67,75,72,62,68,62,42,64,74,72,45,67,60,51,64,52,69,56,64,61,15,6,7,15,13
11742,64,1400000.0,22,3,2,40.0,22.0,40.0,40.0,66.0,25,16,67,64,21,26,26,29,29,57,37,42,31,55,56,36,71,34,68,19,57,64,22,26,32,46,59,72,68,7,15,7,6,9
11743,64,1300000.0,21,4,3,76.0,62.0,44.0,66.0,24.0,41,68,57,49,46,65,35,29,32,66,84,70,73,62,70,57,69,60,64,57,33,13,67,53,64,58,27,20,19,15,9,11,13,11
11744,64,1100000.0,22,3,1,69.0,54.0,58.0,64.0,56.0,11,10,11,32,11,22,25,24,30,24,38,44,42,59,47,45,59,31,55,9,33,20,12,41,13,45,20,20,22,61,66,60,65,63
11745,64,1300000.0,21,3,3,72.0,57.0,61.0,69.0,51.0,59,58,51,68,48,67,50,36,63,66,76,68,85,61,81,59,62,83,60,56,49,56,62,60,50,61,49,51,47,9,9,7,9,12
11746,64,1300000.0,19,2,1,69.0,54.0,58.0,64.0,56.0,11,5,11,15,7,8,14,12,22,16,29,25,54,58,42,50,65,16,50,5,16,9,8,50,15,38,16,12,11,65,63,67,62,66
11747,64,1100000.0,22,2,1,69.0,54.0,58.0,64.0,56.0,11,6,11,24,7,12,14,10,22,14,16,22,35,64,41,50,57,27,63,9,28,14,6,50,11,42,10,14,14,67,60,67,59,63
11748,64,875000.0,22,3,2,46.0,44.0,58.0,58.0,60.0,44,39,53,67,41,55,39,33,63,62,54,40,58,58,54,55,58,70,70,43,77,61,47,61,43,63,60,61,57,13,10,13,10,12
11749,64,1500000.0,20,3,2,71.0,57.0,61.0,67.0,60.0,52,49,45,66,54,63,59,44,68,66,73,69,78,66,80,68,57,66,51,67,63,60,52,62,50,66,63,62,60,10,14,7,8,8
11750,64,975000.0,22,3,3,75.0,63.0,61.0,63.0,53.0,59,64,58,61,54,63,63,58,61,64,76,75,62,61,61,65,64,75,67,63,72,53,63,62,57,63,50,56,44,7,10,5,10,13
11751,64,1300000.0,21,3,2,75.0,62.0,51.0,66.0,21.0,47,65,54,58,59,67,55,34,42,65,74,75,69,63,75,63,70,64,66,55,42,21,63,55,62,56,15,17,17,8,9,7,13,15
11752,64,875000.0,23,3,2,82.0,60.0,55.0,68.0,31.0,58,64,35,58,62,68,51,47,43,63,83,82,90,49,80,64,48,59,39,43,32,20,62,58,62,52,35,33,35,13,6,10,10,7
11753,64,525000.0,29,3,2,65.0,52.0,60.0,65.0,59.0,66,47,44,60,53,67,67,58,50,64,65,65,66,59,61,60,53,72,67,52,65,61,53,58,58,56,54,65,62,10,10,15,9,15
11754,64,825000.0,24,2,3,86.0,57.0,59.0,65.0,53.0,63,57,44,59,53,62,62,54,53,61,82,90,86,58,80,59,58,81,62,56,61,52,61,62,55,63,54,56,52,10,13,12,13,6
11755,64,950000.0,21,2,3,67.0,56.0,60.0,66.0,50.0,57,56,50,65,46,66,60,37,60,68,70,64,66,56,63,65,57,73,66,51,64,45,59,60,38,61,49,54,49,13,14,9,9,11
11756,64,525000.0,28,3,2,66.0,41.0,58.0,61.0,60.0,49,35,62,66,39,61,48,42,63,64,67,66,53,61,66,55,75,79,64,37,59,63,53,57,45,53,65,56,52,12,10,14,9,13
11757,64,575000.0,27,3,2,72.0,47.0,53.0,58.0,61.0,58,42,69,61,41,55,52,43,48,61,69,74,62,56,56,60,70,68,81,48,65,54,48,39,40,58,61,63,59,7,10,8,12,14
11758,64,1300000.0,21,4,3,71.0,63.0,47.0,65.0,30.0,45,66,62,52,59,64,54,42,39,64,68,73,74,56,70,71,74,74,68,52,63,15,65,44,58,58,42,21,15,10,9,15,5,10
11759,64,575000.0,28,3,2,68.0,58.0,64.0,68.0,60.0,62,57,55,66,52,66,56,51,66,64,66,70,80,62,87,60,67,76,64,59,78,60,59,65,51,63,61,62,58,15,7,6,10,7
11760,64,1300000.0,22,4,2,67.0,61.0,50.0,58.0,25.0,61,64,67,54,58,60,30,26,45,63,64,70,52,60,32,61,65,65,91,56,54,15,61,46,62,47,25,21,13,14,5,7,13,10
11761,64,300000.0,31,3,1,69.0,54.0,58.0,64.0,56.0,12,10,13,26,9,12,13,11,24,18,35,32,28,56,45,47,57,25,60,10,27,17,10,31,17,49,12,14,13,61,63,62,65,65
11762,64,800000.0,25,2,2,76.0,45.0,57.0,60.0,59.0,58,42,52,60,49,56,60,52,51,60,75,76,80,55,69,54,71,74,65,37,61,58,63,56,43,61,60,60,60,6,9,5,10,14
11763,64,1100000.0,21,3,2,77.0,42.0,57.0,64.0,54.0,65,44,39,63,35,60,43,31,55,66,76,77,79,55,81,44,73,79,55,38,62,50,55,50,32,53,55,57,62,10,9,6,10,11
11764,64,850000.0,24,3,2,73.0,62.0,44.0,54.0,36.0,36,66,67,50,44,52,30,31,35,56,69,76,50,62,54,71,63,65,86,49,53,32,65,55,61,51,35,32,26,12,12,7,7,8
11765,64,1100000.0,22,2,1,69.0,54.0,58.0,64.0,56.0,21,10,13,21,15,11,12,12,26,24,52,43,59,65,33,46,49,26,66,9,25,9,8,54,17,21,18,11,11,64,61,61,62,66
11766,64,1400000.0,19,4,3,66.0,64.0,56.0,70.0,24.0,65,69,65,58,49,72,47,42,49,70,68,65,70,57,71,62,67,55,57,58,46,25,62,55,66,55,17,19,20,8,6,6,8,11
11767,64,550000.0,29,2,2,46.0,37.0,40.0,43.0,65.0,36,31,62,48,32,32,30,27,39,47,44,48,46,58,74,51,63,53,74,37,70,65,25,34,45,64,65,66,64,13,11,6,9,14
11768,64,1300000.0,20,3,3,74.0,59.0,58.0,70.0,43.0,54,54,39,62,50,70,61,48,52,68,75,74,77,62,77,70,50,78,59,63,64,44,60,63,53,62,48,40,43,14,10,9,14,13
11769,64,1300000.0,21,3,3,89.0,56.0,53.0,67.0,30.0,55,59,44,55,52,64,52,40,48,62,90,89,93,57,91,60,87,60,55,48,60,28,62,54,40,58,28,28,28,13,9,14,12,14
11770,64,1200000.0,23,3,3,73.0,65.0,62.0,65.0,27.0,60,66,58,64,44,65,66,59,58,64,75,72,67,59,73,68,69,65,68,65,65,18,66,62,60,56,28,26,17,12,13,6,15,11
11771,64,1200000.0,20,3,2,70.0,46.0,59.0,62.0,62.0,57,42,60,63,47,61,52,40,61,63,71,69,69,56,64,59,68,71,80,43,62,59,45,61,50,63,63,63,61,11,10,10,13,9
11772,64,1300000.0,22,3,2,71.0,64.0,56.0,65.0,21.0,51,65,60,58,56,63,44,67,49,66,71,71,69,63,67,66,54,66,65,63,51,12,62,62,61,63,21,16,14,8,13,8,14,11
11773,64,675000.0,27,3,2,68.0,34.0,42.0,47.0,61.0,48,31,62,48,30,42,31,28,41,50,67,69,51,50,58,41,85,70,87,36,74,57,29,31,39,51,60,65,62,9,7,14,9,13
11774,64,1300000.0,21,3,2,79.0,50.0,61.0,62.0,58.0,61,47,49,64,47,61,60,59,59,60,78,79,67,65,66,59,64,54,55,50,50,57,49,60,48,57,59,60,60,5,12,8,8,11
11775,64,1300000.0,20,3,3,66.0,63.0,56.0,63.0,25.0,49,64,63,60,59,63,49,59,53,63,65,67,64,62,59,64,62,60,76,62,41,15,63,59,62,64,19,25,22,11,9,14,6,14
11776,64,1300000.0,20,3,2,77.0,55.0,58.0,59.0,58.0,64,56,41,61,43,55,53,40,58,58,78,77,74,57,66,59,63,64,59,57,58,56,51,52,47,57,58,64,61,8,14,13,14,15
11777,64,525000.0,27,2,1,69.0,54.0,58.0,64.0,56.0,14,5,11,23,8,11,12,12,23,17,46,44,38,60,38,44,62,20,70,9,24,11,6,27,14,39,5,10,10,65,61,58,65,65
11778,64,1200000.0,21,3,2,63.0,32.0,53.0,59.0,62.0,42,29,57,65,32,57,41,38,59,65,60,65,56,59,55,40,60,58,80,32,62,59,29,44,30,45,65,65,59,14,11,12,14,13
11779,64,1100000.0,19,3,1,69.0,54.0,58.0,64.0,56.0,11,9,16,28,10,11,16,17,24,18,24,26,46,61,30,46,62,25,67,7,45,17,7,54,13,55,15,13,15,64,62,61,62,65
11780,64,1300000.0,21,3,3,78.0,58.0,57.0,63.0,29.0,62,61,39,59,43,62,45,39,53,62,81,76,75,55,77,59,63,85,44,56,31,24,58,59,53,56,30,30,24,9,8,8,15,12
11781,64,275000.0,33,3,2,60.0,25.0,41.0,44.0,65.0,28,21,54,61,30,27,22,26,35,62,64,57,48,55,60,34,69,62,71,23,65,63,23,30,31,60,67,67,67,13,9,11,8,8
11782,64,1200000.0,23,3,2,64.0,34.0,48.0,42.0,61.0,29,31,71,62,38,34,28,32,55,43,59,68,55,55,54,46,82,61,81,27,63,57,30,44,42,49,55,65,66,8,7,9,5,8
11783,64,1100000.0,23,2,2,71.0,26.0,48.0,59.0,64.0,55,23,51,56,27,57,33,29,39,55,70,72,65,68,64,30,76,63,75,24,55,65,41,43,37,65,66,66,62,15,14,5,11,7
11784,64,775000.0,26,3,3,71.0,66.0,55.0,68.0,19.0,39,66,54,65,49,70,41,37,58,67,71,71,66,65,69,70,57,68,46,64,51,19,65,61,68,59,13,14,18,5,6,14,11,12
11785,64,1300000.0,20,3,2,73.0,63.0,51.0,60.0,25.0,51,64,63,55,55,60,46,32,43,61,71,74,61,58,56,67,70,62,73,60,38,18,66,54,61,60,23,22,17,14,12,10,6,14
11786,64,1300000.0,22,3,2,85.0,56.0,56.0,64.0,55.0,63,57,47,58,49,64,54,57,51,60,84,85,78,55,76,55,55,87,54,55,39,58,59,50,59,53,54,57,53,7,6,13,9,11
11787,64,1200000.0,20,3,1,69.0,54.0,58.0,64.0,56.0,15,9,14,50,12,18,15,20,50,35,32,28,38,40,50,51,60,30,65,8,22,16,8,58,14,55,15,12,12,68,64,68,64,66
11788,64,1200000.0,22,3,2,50.0,39.0,50.0,55.0,64.0,48,35,62,56,34,53,44,35,53,57,52,48,52,61,58,49,69,45,69,39,70,64,34,42,43,60,62,65,64,15,6,7,10,6
11789,64,1400000.0,20,3,3,56.0,44.0,62.0,65.0,61.0,48,39,52,69,34,63,47,47,66,67,59,54,68,63,71,55,57,64,59,41,50,63,56,66,48,63,63,63,57,14,9,14,14,9
11790,64,800000.0,25,3,2,84.0,48.0,64.0,69.0,56.0,61,48,43,68,50,66,61,41,67,69,88,81,82,60,84,49,75,75,50,43,55,59,60,62,50,61,51,64,53,5,7,7,7,13
11791,64,1200000.0,21,2,3,53.0,39.0,58.0,63.0,62.0,46,37,58,66,38,63,44,45,63,66,55,52,57,57,70,53,65,68,58,32,63,65,29,58,46,54,60,63,61,12,7,9,8,12
11792,64,1100000.0,22,3,2,72.0,40.0,57.0,58.0,61.0,58,28,61,63,28,57,35,35,62,59,71,72,52,60,67,55,56,66,57,51,63,57,52,55,40,58,62,63,63,12,14,14,14,9
11793,64,725000.0,25,3,2,76.0,35.0,56.0,54.0,61.0,63,32,38,63,41,48,43,27,61,56,75,76,67,60,80,36,77,61,35,36,42,65,41,42,42,44,64,62,60,8,12,10,10,13
11794,64,475000.0,29,2,1,69.0,54.0,58.0,64.0,56.0,14,8,12,20,9,13,14,10,16,15,21,33,26,48,39,50,43,26,48,8,25,11,5,21,18,28,8,13,14,62,61,66,67,69
11795,64,1400000.0,20,3,2,80.0,63.0,56.0,63.0,40.0,59,65,61,56,53,59,58,53,52,61,84,77,80,60,79,61,76,66,74,62,54,38,63,57,59,57,36,38,36,13,7,11,13,12
